datetime,cloud_cover_loss,high_temp_loss,soiling_loss,shading_loss,other_loss
2024-10-15 10:00:00,0.0,0.5043228353427647,0.0,0.0,0.0
2024-10-15 11:00:00,0.0,-0.9713544710984445,0.0,0.24991140062469602,0.0
2024-10-15 12:00:00,0.0,-0.6626209905253255,0.0,-0.2509281408610932,0.0
2024-10-15 13:00:00,0.0,-0.13782952107298008,0.0,-0.0058032380872730105,0.0
2024-10-15 14:00:00,0.0,-0.8922790174610352,0.0,-0.06845927978194177,0.0
2024-10-15 15:00:00,0.0,-0.6795449835415641,0.0,0.005182283328799386,0.0
2024-10-15 16:00:00,0.0,0.32992581213679784,0.0,0.06412679526167936,0.0
2024-10-15 17:00:00,0.0,-0.18996489798709115,0.0,0.17319724522612573,0.0
2024-10-15 18:00:00,0.0,0.09031743314154547,0.0,-0.02511307342314667,0.0
2024-10-15 19:00:00,0.0,0.03580850431035925,0.0,0.0,0.0
2024-10-15 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-15 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-16 08:00:00,0.0,0.0,0.0,0.0,0.12385522589694616
